CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,Latitude,Longitude,Lat_Lon
524983275,12/31/2016,12:00:00,12/31/2016,20:00:00,03/15/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,CHAIN STORE,40.868467378,-73.821582846,"(40.868467378, -73.821582846)"
474454964,12/31/2016,16:00:00,,,03/11/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,40.852565028,-73.93297722,"(40.852565028, -73.93297722)"
132670700,12/31/2016,15:00:00,,,03/11/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE-HOUSE,40.836776445,-73.84804911,"(40.836776445, -73.84804911)"
209821031,12/31/2016,14:26:00,01/04/2017,17:28:00,03/10/2017,109,GRAND LARCENY,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,BANK,40.776544719,-73.949626381,"(40.776544719, -73.949626381)"
415523407,12/31/2016,09:00:00,01/09/2017,09:00:00,03/09/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,40.763070772,-73.996687591,"(40.763070772, -73.996687591)"
851537398,12/31/2016,03:00:00,,,03/09/2017,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,40.673132811,-73.75227273,"(40.673132811, -73.75227273)"
206604571,12/31/2016,00:01:00,01/24/2017,23:59:00,03/03/2017,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,HOTEL/MOTEL,40.751028618,-73.984788606,"(40.751028618, -73.984788606)"
805960933,12/31/2016,11:00:00,12/31/2016,13:00:00,03/02/2017,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,40.609793692,-73.985656349,"(40.609793692, -73.985656349)"
611565084,12/31/2016,07:30:00,01/26/2017,07:00:00,03/02/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,40.861116056,-73.926085279,"(40.861116056, -73.926085279)"
147387174,12/31/2016,12:00:00,01/26/2017,12:00:00,02/18/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE-HOUSE,40.642699135,-74.0002789,"(40.642699135, -74.0002789)"
177163720,12/31/2016,02:30:00,12/31/2016,03:00:00,02/17/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,25,INSIDE,RESIDENCE - PUBLIC HOUSING,40.80111356,-73.9346869,"(40.80111356, -73.9346869)"
327662679,12/31/2016,00:00:00,01/25/2017,00:00:00,02/17/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,RESIDENCE - APT. HOUSE,40.721273571,-73.99359795,"(40.721273571, -73.99359795)"
889856416,12/31/2016,08:00:00,02/15/2017,07:00:00,02/15/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,40.766461891,-73.952807242,"(40.766461891, -73.952807242)"
119406582,12/31/2016,17:00:00,02/12/2017,16:00:00,02/14/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE - APT. HOUSE,40.729983008,-73.849255982,"(40.729983008, -73.849255982)"
794768036,12/31/2016,12:00:00,01/01/2017,12:00:00,02/14/2017,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,RESIDENCE - APT. HOUSE,,,
339583186,12/31/2016,14:00:00,02/11/2017,10:30:00,02/11/2017,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,40.878003133,-73.846891755,"(40.878003133, -73.846891755)"
378235338,12/31/2016,16:30:00,12/31/2016,16:35:00,02/10/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,40.630955472,-74.149755842,"(40.630955472, -74.149755842)"
185475478,12/31/2016,21:00:00,01/01/2017,10:00:00,02/04/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,FRONT OF,RESIDENCE - APT. HOUSE,40.719971668,-73.844235287,"(40.719971668, -73.844235287)"
971408154,12/31/2016,14:58:00,,,02/03/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,46,,TRANSIT - NYC SUBWAY,40.846883343,-73.908759117,"(40.846883343, -73.908759117)"
934555585,12/31/2016,12:30:00,01/28/2017,12:30:00,01/29/2017,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,40.595963363,-73.771078184,"(40.595963363, -73.771078184)"
155275560,12/31/2016,23:30:00,,,01/27/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,40.655762174,-73.958125854,"(40.655762174, -73.958125854)"
817827621,12/31/2016,19:00:00,01/22/2017,19:25:00,01/26/2017,361,OFF. AGNST PUB ORD SENSBLTY &,662,MATERIAL              OFFENSIV,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,DEPARTMENT STORE,40.714391452,-74.016490102,"(40.714391452, -74.016490102)"
518339782,12/31/2016,21:00:00,12/31/2016,22:00:00,01/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESTAURANT/DINER,40.747729682,-73.986839293,"(40.747729682, -73.986839293)"
567059234,12/31/2016,13:29:00,01/20/2017,17:20:00,01/20/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,40.822485613,-73.898917985,"(40.822485613, -73.898917985)"
968732409,12/31/2016,12:00:00,01/04/2017,12:00:00,01/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,40.809173087,-73.953806485,"(40.809173087, -73.953806485)"
884806316,12/31/2016,10:00:00,12/31/2016,12:00:00,01/20/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,40.832675994,-73.901215237,"(40.832675994, -73.901215237)"
999692788,12/31/2016,05:40:00,12/31/2016,05:51:00,01/20/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,40.863806042,-73.822824569,"(40.863806042, -73.822824569)"
751053822,12/31/2016,19:00:00,,,01/19/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,FRONT OF,RESIDENCE - APT. HOUSE,40.82506399,-73.877397261,"(40.82506399, -73.877397261)"
444827540,12/31/2016,18:00:00,,,01/19/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,FRONT OF,RESIDENCE - APT. HOUSE,40.82506399,-73.877397261,"(40.82506399, -73.877397261)"
333475209,12/31/2016,14:31:00,01/18/2017,17:00:00,01/19/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,77,INSIDE,RESIDENCE - PUBLIC HOUSING,40.67541918,-73.937539069,"(40.67541918, -73.937539069)"
236491166,12/31/2016,13:00:00,12/31/2016,13:30:00,01/19/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CHAIN STORE,40.705373085,-74.007672989,"(40.705373085, -74.007672989)"
634327271,12/31/2016,12:00:00,01/03/2017,12:00:00,01/19/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,40.83406831,-73.94294804,"(40.83406831, -73.94294804)"
789760272,12/31/2016,16:00:00,01/09/2017,22:00:00,01/16/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESTAURANT/DINER,40.569593176,-74.110564608,"(40.569593176, -74.110564608)"
566707789,12/31/2016,23:00:00,01/15/2017,20:00:00,01/15/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,103,,STREET,40.709426847,-73.774894261,"(40.709426847, -73.774894261)"
879366905,12/31/2016,18:32:00,,,01/15/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,40.73350411,-74.007950458,"(40.73350411, -74.007950458)"
327369775,12/31/2016,23:00:00,12/31/2016,23:10:00,01/14/2017,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,STREET,40.756642042,-73.988371577,"(40.756642042, -73.988371577)"
977121691,12/31/2016,18:33:00,01/03/2017,14:00:00,01/14/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,RESIDENCE - APT. HOUSE,40.720576757,-73.956927105,"(40.720576757, -73.956927105)"
512592515,12/31/2016,22:00:00,01/09/2017,07:25:00,01/13/2017,232,POSSESSION OF STOLEN PROPERTY,490,"STOLEN PROPERTY 3,POSSESSION",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,OTHER,40.678250863,-73.952891293,"(40.678250863, -73.952891293)"
770033029,12/31/2016,12:00:00,12/31/2016,12:30:00,01/13/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE - APT. HOUSE,40.712888802,-73.817172912,"(40.712888802, -73.817172912)"
924009458,12/31/2016,05:00:00,12/31/2016,06:00:00,01/13/2017,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,30,INSIDE,RESIDENCE - PUBLIC HOUSING,40.831238648,-73.943225096,"(40.831238648, -73.943225096)"
870846720,12/31/2016,03:29:00,12/31/2016,03:40:00,01/13/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,40.643794327,-73.949795061,"(40.643794327, -73.949795061)"
840846178,12/31/2016,01:00:00,,,01/13/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,,STREET,40.674689348,-73.777935239,"(40.674689348, -73.777935239)"
556738648,12/31/2016,19:39:00,01/12/2017,19:22:00,01/12/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE-HOUSE,40.756027914,-73.753660913,"(40.756027914, -73.753660913)"
408097810,12/31/2016,17:00:00,12/31/2016,17:05:00,01/12/2017,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,6,,TRANSIT - NYC SUBWAY,40.730600184,-73.992409987,"(40.730600184, -73.992409987)"
602869759,12/31/2016,14:28:00,12/31/2016,14:30:00,01/12/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,,,
328780689,12/31/2016,14:00:00,01/03/2017,10:00:00,01/12/2017,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,40.685986203,-73.923326335,"(40.685986203, -73.923326335)"
919275331,12/31/2016,10:00:00,01/12/2017,21:15:00,01/12/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESTAURANT/DINER,40.732628745,-74.003797293,"(40.732628745, -74.003797293)"
230780319,12/31/2016,23:00:00,12/31/2016,23:30:00,01/11/2017,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,CONSTRUCTION SITE,40.715094061,-73.953312556,"(40.715094061, -73.953312556)"
798692759,12/31/2016,19:45:00,12/31/2016,20:00:00,01/11/2017,107,BURGLARY,243,"BURGLARY,UNCLASSIFIED,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,40.608420185,-73.945366598,"(40.608420185, -73.945366598)"
484572004,12/31/2016,19:00:00,,,01/11/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE-HOUSE,40.637488765,-73.971587598,"(40.637488765, -73.971587598)"
265675718,12/31/2016,14:00:00,,,01/11/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,40.806897998,-73.915557992,"(40.806897998, -73.915557992)"
781100404,12/31/2016,12:30:00,12/31/2016,13:00:00,01/11/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,40.666652801,-73.882082504,"(40.666652801, -73.882082504)"
112658195,12/31/2016,21:00:00,01/09/2017,22:00:00,01/10/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,40.861575533,-73.908493126,"(40.861575533, -73.908493126)"
987746683,12/31/2016,20:30:00,01/10/2017,11:47:00,01/10/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,STORE UNCLASSIFIED,40.754323418,-73.835171165,"(40.754323418, -73.835171165)"
754731932,12/31/2016,17:00:00,12/31/2016,17:10:00,01/10/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,CHAIN STORE,40.730342191,-73.992626502,"(40.730342191, -73.992626502)"
537992485,12/31/2016,08:00:00,12/31/2016,08:30:00,01/10/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,40.690661195,-73.938072896,"(40.690661195, -73.938072896)"
792287535,12/31/2016,05:00:00,12/31/2016,05:00:00,01/10/2017,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,40.675055183,-73.856085636,"(40.675055183, -73.856085636)"
430177856,12/31/2016,14:00:00,01/01/2017,18:00:00,01/09/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,OTHER,40.597328821,-73.980570944,"(40.597328821, -73.980570944)"
350975746,12/31/2016,13:00:00,12/31/2016,17:00:00,01/09/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,40.764148726,-73.986612233,"(40.764148726, -73.986612233)"
607809886,12/31/2016,12:00:00,01/01/2017,14:00:00,01/09/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,40.880984514,-73.874737437,"(40.880984514, -73.874737437)"
150754139,12/31/2016,08:00:00,01/09/2017,08:59:00,01/09/2017,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,40.861102075,-73.900218606,"(40.861102075, -73.900218606)"
431865001,12/31/2016,15:00:00,12/31/2016,19:00:00,01/08/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,RESIDENCE - APT. HOUSE,40.673379247,-73.984463837,"(40.673379247, -73.984463837)"
157325400,12/31/2016,12:00:00,,,01/08/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,STREET,40.836776445,-73.84804911,"(40.836776445, -73.84804911)"
452363964,12/31/2016,05:00:00,12/31/2016,09:05:00,01/08/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,40.626628466,-73.975176696,"(40.626628466, -73.975176696)"
729882257,12/31/2016,01:00:00,12/31/2016,12:00:00,01/08/2017,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,40.729490822,-73.987030512,"(40.729490822, -73.987030512)"
633225607,12/31/2016,22:00:00,12/31/2016,23:00:00,01/07/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,OTHER,40.678250863,-73.952891293,"(40.678250863, -73.952891293)"
268951074,12/31/2016,22:00:00,01/03/2017,22:00:00,01/07/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE-HOUSE,40.702334153,-73.886834179,"(40.702334153, -73.886834179)"
844954110,12/31/2016,22:00:00,01/01/2017,01:30:00,01/07/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,RESIDENCE-HOUSE,40.719473804,-73.958118295,"(40.719473804, -73.958118295)"
571405876,12/31/2016,19:05:00,12/31/2016,19:30:00,01/07/2017,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,RESIDENCE - APT. HOUSE,40.65758692,-73.92905355,"(40.65758692, -73.92905355)"
549611709,12/31/2016,17:22:00,01/06/2017,11:28:00,01/07/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,DEPARTMENT STORE,40.690866375,-73.985848057,"(40.690866375, -73.985848057)"
539563406,12/31/2016,14:00:00,12/31/2016,16:00:00,01/07/2017,109,GRAND LARCENY,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,40.780471455,-73.953833617,"(40.780471455, -73.953833617)"
224027749,12/31/2016,12:00:00,01/07/2017,08:00:00,01/07/2017,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,OTHER,40.669107584,-73.839732732,"(40.669107584, -73.839732732)"
977585983,12/31/2016,23:45:00,,,01/06/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,40.867300246,-73.870475195,"(40.867300246, -73.870475195)"
209439465,12/31/2016,22:00:00,01/05/2017,09:00:00,01/06/2017,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,40.835581344,-73.90967084,"(40.835581344, -73.90967084)"
107747555,12/31/2016,21:00:00,12/31/2016,21:30:00,01/06/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,SOCIAL CLUB/POLICY,40.764565988,-73.971757209,"(40.764565988, -73.971757209)"
851936378,12/31/2016,19:00:00,12/31/2016,20:00:00,01/06/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,RESIDENCE-HOUSE,40.853917372,-73.883630217,"(40.853917372, -73.883630217)"
934386773,12/31/2016,18:00:00,01/06/2017,18:00:00,01/06/2017,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE - APT. HOUSE,40.687122351,-73.777489989,"(40.687122351, -73.777489989)"
820219404,12/31/2016,16:00:00,12/31/2016,16:30:00,01/06/2017,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,CLOTHING/BOUTIQUE,40.691289195,-73.986908126,"(40.691289195, -73.986908126)"
211236008,12/31/2016,15:00:00,01/02/2017,17:00:00,01/06/2017,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,,OTHER,40.85963473,-73.863704556,"(40.85963473, -73.863704556)"
246945602,12/31/2016,13:50:00,12/31/2016,14:00:00,01/06/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,52,FRONT OF,RESIDENCE - APT. HOUSE,40.875134015,-73.883741339,"(40.875134015, -73.883741339)"
723767859,12/31/2016,12:30:00,12/31/2016,15:30:00,01/06/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,HOTEL/MOTEL,40.716299983,-74.00773918,"(40.716299983, -74.00773918)"
543427725,12/31/2016,08:00:00,12/31/2016,15:00:00,01/06/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,RESIDENCE-HOUSE,40.753133901,-73.881135369,"(40.753133901, -73.881135369)"
433346253,12/31/2016,06:30:00,12/31/2016,15:30:00,01/06/2017,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,STREET,40.736110277,-73.980653168,"(40.736110277, -73.980653168)"
808689548,12/31/2016,04:50:00,12/31/2016,04:55:00,01/06/2017,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,RESIDENCE - APT. HOUSE,40.637624716,-73.945249009,"(40.637624716, -73.945249009)"
